	model	sentid	pairid	contextid	lemma	condition	comparison	sentence	probsum	probmean	surpsum	surpmean
0	bert-base-cased	1	1	1	abandon	obj_rel	unexpected	The surgeon that the authors dampen abandon	5.1538449064025835e-09	5.1538449064025835e-09	27.53170394897461	27.53170394897461
1	bert-base-cased	2	1	1	abandon	obj_rel	expected	The surgeon that the authors dampen abandons	3.11565063384478e-05	3.11565063384478e-05	15.309008121490479	15.309008121490479
2	bert-base-cased	3	2	1	abate	obj_rel	unexpected	The surgeon that the authors dampen abate	0.00018799172607939586	0.00018799172607939586	14.524609088897705	14.524609088897705
3	bert-base-cased	4	2	1	abate	obj_rel	expected	The surgeon that the authors dampen abates	0.0023471540213601204	0.0023471540213601204	11.04744561513265	11.04744561513265
4	bert-base-cased	5	3	1	abide	obj_rel	unexpected	The surgeon that the authors dampen abide	0.00018801188525683434	0.00018801188525683434	14.518638134002686	14.518638134002686
5	bert-base-cased	6	3	1	abide	obj_rel	expected	The surgeon that the authors dampen abides	0.003258987764032385	0.003258987764032385	9.95608393351237	9.95608393351237
6	bert-base-cased	7	4	1	abolish	obj_rel	unexpected	The surgeon that the authors dampen abolish	0.004556580943926732	0.004556580943926732	11.112058639526367	11.112058639526367
7	bert-base-cased	8	4	1	abolish	obj_rel	expected	The surgeon that the authors dampen abolishes	0.021657311233942267	0.021657311233942267	10.088348706563314	10.088348706563314
8	bert-base-cased	9	5	1	absorb	obj_rel	unexpected	The surgeon that the authors dampen absorb	1.899453927478589e-09	1.899453927478589e-09	28.97176742553711	28.97176742553711
9	bert-base-cased	10	5	1	absorb	obj_rel	expected	The surgeon that the authors dampen absorbs	0.0030382951073306373	0.0030382951073306373	13.162527799606321	13.162527799606321
10	bert-base-cased	11	6	1	abuse	obj_rel	unexpected	The surgeon that the authors dampen abuse	2.3397441761829896e-09	2.3397441761829896e-09	28.67100143432617	28.67100143432617
11	bert-base-cased	12	6	1	abuse	obj_rel	expected	The surgeon that the authors dampen abuses	8.807949036793161e-09	8.807949036793161e-09	26.758546829223636	26.758546829223636
12	bert-base-cased	13	7	1	accede	obj_rel	unexpected	The surgeon that the authors dampen accede	0.0022559222719185693	0.0022559222719185693	15.009519577026367	15.009519577026367
13	bert-base-cased	14	7	1	accede	obj_rel	expected	The surgeon that the authors dampen accedes	0.005276257146761038	0.005276257146761038	11.064698457717896	11.064698457717896
14	bert-base-cased	15	8	1	accelerate	obj_rel	unexpected	The surgeon that the authors dampen accelerate	9.748849644219959e-11	9.748849644219959e-11	33.255977630615234	33.255977630615234
15	bert-base-cased	16	8	1	accelerate	obj_rel	expected	The surgeon that the authors dampen accelerates	6.754250576079639e-05	6.754250576079639e-05	17.167514324188232	17.167514324188232
16	bert-base-cased	17	9	1	accept	obj_rel	unexpected	The surgeon that the authors dampen accept	1.3658915776204594e-08	1.3658915776204594e-08	26.125581741333008	26.125581741333008
17	bert-base-cased	18	9	1	accept	obj_rel	expected	The surgeon that the authors dampen accepts	1.0199549649314577e-07	1.0199549649314577e-07	23.22499084472656	23.22499084472656
18	bert-base-cased	19	10	1	access	obj_rel	unexpected	The surgeon that the authors dampen access	7.258015077837854e-09	7.258015077837854e-09	27.037776947021484	27.037776947021484
